xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
37.5	38.5	38 35	iteration	38	iteration	35	2	1311
38.5	39.5	39 35	iteration	39	iteration	35	2	1351
39.5	40.5	40 35	iteration	40	iteration	35	2	1431
-0.5	0.5	0 36	iteration	0	iteration	36	2	30
0.5	1.5	1 36	iteration	1	iteration	36	2	71
1.5	2.5	2 36	iteration	2	iteration	36	2	511
2.5	3.5	3 36	iteration	3	iteration	36	2	951
3.5	4.5	4 36	iteration	4	iteration	36	2	1392
4.5	5.5	5 36	iteration	5	iteration	36	2	1472
5.5	6.5	6 36	iteration	6	iteration	36	2	1512
6.5	7.5	7 36	iteration	7	iteration	36	2	1552
7.5	8.5	8 36	iteration	8	iteration	36	2	1592
8.5	9.5	9 36	iteration	9	iteration	36	2	1632
9.5	10.5	10 36	iteration	10	iteration	36	2	111
10.5	11.5	11 36	iteration	11	iteration	36	2	151
11.5	12.5	12 36	iteration	12	iteration	36	2	191
12.5	13.5	13 36	iteration	13	iteration	36	2	231
13.5	14.5	14 36	iteration	14	iteration	36	2	271
14.5	15.5	15 36	iteration	15	iteration	36	2	311
15.5	16.5	16 36	iteration	16	iteration	36	2	351
16.5	17.5	17 36	iteration	17	iteration	36	2	391
17.5	18.5	18 36	iteration	18	iteration	36	2	431
18.5	19.5	19 36	iteration	19	iteration	36	2	471
19.5	20.5	20 36	iteration	20	iteration	36	2	551
20.5	21.5	21 36	iteration	21	iteration	36	2	591
21.5	22.5	22 36	iteration	22	iteration	36	2	631
22.5	23.5	23 36	iteration	23	iteration	36	2	671
23.5	24.5	24 36	iteration	24	iteration	36	2	711
24.5	25.5	25 36	iteration	25	iteration	36	2	751
25.5	26.5	26 36	iteration	26	iteration	36	2	791
26.5	27.5	27 36	iteration	27	iteration	36	2	831
27.5	28.5	28 36	iteration	28	iteration	36	2	871
28.5	29.5	29 36	iteration	29	iteration	36	2	911
29.5	30.5	30 36	iteration	30	iteration	36	2	991
30.5	31.5	31 36	iteration	31	iteration	36	2	1031
31.5	32.5	32 36	iteration	32	iteration	36	2	1071
32.5	33.5	33 36	iteration	33	iteration	36	2	1111
33.5	34.5	34 36	iteration	34	iteration	36	2	1151
34.5	35.5	35 36	iteration	35	iteration	36	2	1191
35.5	36.5	1	iteration	36	iteration	36	2	41
36.5	37.5	37 36	iteration	37	iteration	36	2	1272
37.5	38.5	38 36	iteration	38	iteration	36	2	1312
38.5	39.5	39 36	iteration	39	iteration	36	2	1352
39.5	40.5	40 36	iteration	40	iteration	36	2	1432
-0.5	0.5	0 37	iteration	0	iteration	37	2	31
0.5	1.5	1 37	iteration	1	iteration	37	2	72
1.5	2.5	2 37	iteration	2	iteration	37	2	512
2.5	3.5	3 37	iteration	3	iteration	37	2	952
3.5	4.5	4 37	iteration	4	iteration	37	2	1393
4.5	5.5	5 37	iteration	5	iteration	37	2	1473
5.5	6.5	6 37	iteration	6	iteration	37	2	1513
6.5	7.5	7 37	iteration	7	iteration	37	2	1553
7.5	8.5	8 37	iteration	8	iteration	37	2	1593
8.5	9.5	9 37	iteration	9	iteration	37	2	1633
9.5	10.5	10 37	iteration	10	iteration	37	2	112
10.5	11.5	11 37	iteration	11	iteration	37	2	152
11.5	12.5	12 37	iteration	12	iteration	37	2	192
12.5	13.5	13 37	iteration	13	iteration	37	2	232
13.5	14.5	14 37	iteration	14	iteration	37	2	272
14.5	15.5	15 37	iteration	15	iteration	37	2	312
15.5	16.5	16 37	iteration	16	iteration	37	2	352
16.5	17.5	17 37	iteration	17	iteration	37	2	392
17.5	18.5	18 37	iteration	18	iteration	37	2	432
18.5	19.5	19 37	iteration	19	iteration	37	2	472
19.5	20.5	20 37	iteration	20	iteration	37	2	552
20.5	21.5	21 37	iteration	21	iteration	37	2	592
21.5	22.5	22 37	iteration	22	iteration	37	2	632
22.5	23.5	23 37	iteration	23	iteration	37	2	672
23.5	24.5	24 37	iteration	24	iteration	37	2	712
24.5	25.5	25 37	iteration	25	iteration	37	2	752
25.5	26.5	26 37	iteration	26	iteration	37	2	792
26.5	27.5	27 37	iteration	27	iteration	37	2	832
27.5	28.5	28 37	iteration	28	iteration	37	2	872
28.5	29.5	29 37	iteration	29	iteration	37	2	912
29.5	30.5	30 37	iteration	30	iteration	37	2	992
30.5	31.5	31 37	iteration	31	iteration	37	2	1032
31.5	32.5	32 37	iteration	32	iteration	37	2	1072
32.5	33.5	33 37	iteration	33	iteration	37	2	1112
33.5	34.5	34 37	iteration	34	iteration	37	2	1152
34.5	35.5	35 37	iteration	35	iteration	37	2	1192
35.5	36.5	36 37	iteration	36	iteration	37	2	1232
36.5	37.5	1	iteration	37	iteration	37	2	41
37.5	38.5	38 37	iteration	38	iteration	37	2	1313
38.5	39.5	39 37	iteration	39	iteration	37	2	1353
39.5	40.5	40 37	iteration	40	iteration	37	2	1433
-0.5	0.5	0 38	iteration	0	iteration	38	2	32
0.5	1.5	1 38	iteration	1	iteration	38	2	73
1.5	2.5	2 38	iteration	2	iteration	38	2	513
2.5	3.5	3 38	iteration	3	iteration	38	2	953
3.5	4.5	4 38	iteration	4	iteration	38	2	1394
4.5	5.5	5 38	iteration	5	iteration	38	2	1474
5.5	6.5	6 38	iteration	6	iteration	38	2	1514
6.5	7.5	7 38	iteration	7	iteration	38	2	1554
7.5	8.5	8 38	iteration	8	iteration	38	2	1594
8.5	9.5	9 38	iteration	9	iteration	38	2	1634
9.5	10.5	10 38	iteration	10	iteration	38	2	113
10.5	11.5	11 38	iteration	11	iteration	38	2	153
11.5	12.5	12 38	iteration	12	iteration	38	2	193
12.5	13.5	13 38	iteration	13	iteration	38	2	233
13.5	14.5	14 38	iteration	14	iteration	38	2	273
14.5	15.5	15 38	iteration	15	iteration	38	2	313
15.5	16.5	16 38	iteration	16	iteration	38	2	353
16.5	17.5	17 38	iteration	17	iteration	38	2	393
17.5	18.5	18 38	iteration	18	iteration	38	2	433
18.5	19.5	19 38	iteration	19	iteration	38	2	473
19.5	20.5	20 38	iteration	20	iteration	38	2	553
20.5	21.5	21 38	iteration	21	iteration	38	2	593
21.5	22.5	22 38	iteration	22	iteration	38	2	633
22.5	23.5	23 38	iteration	23	iteration	38	2	673
23.5	24.5	24 38	iteration	24	iteration	38	2	713
